t,ID,TICKET,ROLLER_1,ROLLER_2,ROLLER_3,ROLLER_4,ROLLER_5,ROLLER_6,ROLLER_7,ROLLER_8,ROLLER_9,ROLLER_10,PRIORITY_1,PRIORITY_2,PRIORITY_3,PRIORITY_4,PRIORITY_5,PRIORITY_6,PRIORITY_7,PRIORITY_8,PRIORITY_9,PRIORITY_10
40420,4041,0,2,4,2,4,5,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
40430,4042,0,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
40440,4043,1,3,2,5,4,4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
40450,4044,0,4,5,3,3,5,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0
40460,4045,1,2,2,3,3,5,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
40470,4046,1,4,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0
40480,4047,0,5,2,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
40490,4048,0,5,2,2,3,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
40500,4049,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40510,4050,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
40520,4051,0,5,2,5,5,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
40530,4052,1,2,4,5,4,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
40540,4053,1,3,3,3,2,1,4,0,0,0,0,1,0,1,0,1,1,1,0,0,0
40550,4054,1,4,3,5,4,4,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
40560,4055,1,2,5,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
40570,4056,1,3,3,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40580,4057,0,4,2,5,5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
40590,4058,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
40600,4059,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
40610,4060,0,1,2,2,4,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
40620,4061,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
40630,4062,1,4,3,1,5,2,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0
40640,4063,1,4,3,2,4,4,5,4,0,0,0,0,1,1,1,0,1,1,0,0,0
40650,4064,0,1,1,4,4,5,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0
40660,4065,1,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
40670,4066,0,1,3,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
40680,4067,1,5,1,2,4,5,5,0,0,0,0,0,1,1,1,0,0,1,0,0,0
40690,4068,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
40700,4069,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
40710,4070,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
40720,4071,1,1,1,5,5,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
40730,4072,1,1,3,4,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
40740,4073,1,4,3,4,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
40750,4074,0,3,5,3,1,3,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0
40760,4075,1,1,2,5,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40770,4076,0,4,3,5,4,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
40780,4077,1,4,3,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
40790,4078,1,1,3,4,5,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40800,4079,0,2,3,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40810,4080,0,2,2,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
40820,4081,1,2,3,4,4,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0
40830,4082,1,3,3,2,5,3,3,0,0,0,0,0,0,1,0,1,1,1,0,0,0
40840,4083,1,4,4,3,3,4,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0
40850,4084,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
40860,4085,1,3,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0
40870,4086,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
40880,4087,1,5,1,5,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
40890,4088,1,4,4,4,1,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
40900,4089,0,4,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
40910,4090,1,4,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
40920,4091,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
40930,4092,0,2,1,2,4,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
40940,4093,0,3,5,2,2,2,5,0,0,0,0,1,1,0,1,1,1,1,0,0,0
40950,4094,0,1,5,5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
40960,4095,1,2,3,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
40970,4096,0,5,4,4,4,4,5,1,0,0,0,0,1,0,1,1,0,0,0,0,0
40980,4097,0,3,5,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
40990,4098,1,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
41000,4099,0,2,2,3,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
41010,4100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
41020,4101,1,2,3,2,1,5,4,0,0,0,0,0,0,1,1,1,0,1,0,0,0
41030,4102,0,5,1,4,4,3,5,3,0,0,0,1,1,1,0,0,0,1,0,0,0
41040,4103,1,3,2,5,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
41050,4104,0,2,4,1,4,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0
41060,4105,0,4,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
41070,4106,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
41080,4107,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
41090,4108,1,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
41100,4109,1,3,2,2,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0
41110,4110,1,5,4,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
41120,4111,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
41130,4112,1,4,4,5,5,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
41140,4113,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
41150,4114,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
41160,4115,1,3,5,3,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
41170,4116,0,3,4,4,2,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
41180,4117,0,4,3,5,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41190,4118,1,2,5,3,4,3,4,5,0,0,0,0,1,0,0,0,0,1,0,0,0
41200,4119,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
41210,4120,0,5,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
41220,4121,0,5,3,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
41230,4122,1,2,1,2,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
41240,4123,0,3,4,3,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
41250,4124,1,5,4,3,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
41260,4125,0,2,3,3,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0
41270,4126,0,5,4,5,2,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
41280,4127,1,1,4,4,4,2,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0
41290,4128,0,3,1,3,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
41300,4129,0,5,5,4,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41310,4130,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
41320,4131,1,5,4,4,2,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
41330,4132,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
41340,4133,0,4,2,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
41350,4134,1,3,1,4,4,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
41360,4135,1,5,4,5,3,4,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0
41370,4136,0,2,1,1,2,4,5,0,0,0,0,1,0,1,1,1,0,1,0,0,0
41380,4137,1,4,3,4,2,5,3,2,0,0,0,1,1,0,1,0,0,0,0,0,0
41390,4138,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
41400,4139,0,2,5,3,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
41410,4140,0,3,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
41420,4141,1,1,1,3,2,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
41430,4142,1,1,4,1,1,3,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
41440,4143,1,4,4,1,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
41450,4144,1,5,5,2,3,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
41460,4145,0,5,2,5,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
41470,4146,1,3,4,5,5,5,4,5,0,0,0,1,1,1,1,0,0,1,0,0,0
41480,4147,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
41490,4148,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
41500,4149,0,2,5,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
41510,4150,0,3,1,2,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0
41520,4151,0,5,1,3,2,4,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0
41530,4152,0,1,2,3,3,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
41540,4153,1,3,5,2,4,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
41550,4154,0,2,4,4,3,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
41560,4155,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41570,4156,0,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
41580,4157,1,2,5,2,3,1,2,5,0,0,0,1,1,1,1,1,0,1,0,0,0
41590,4158,0,2,1,1,3,4,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0
41600,4159,0,1,2,1,3,4,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0
41610,4160,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
41620,4161,1,4,4,5,1,4,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0
41630,4162,1,5,1,1,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
41640,4163,1,1,4,1,2,2,4,1,0,0,0,1,0,1,1,0,0,1,0,0,0
41650,4164,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
41660,4165,1,4,3,3,1,1,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0
41670,4166,1,5,5,1,5,2,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0
41680,4167,0,1,3,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
41690,4168,1,4,2,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0
41700,4169,0,3,3,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
41710,4170,0,3,5,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
41720,4171,0,1,2,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
41730,4172,0,4,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
41740,4173,0,3,5,1,4,2,3,0,0,0,0,1,1,1,0,1,1,0,0,0,0
41750,4174,0,1,2,5,2,5,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
41760,4175,0,2,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
41770,4176,0,1,2,5,3,2,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0
41780,4177,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0
41790,4178,1,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0
41800,4179,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41810,4180,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
41820,4181,0,2,5,3,4,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
41830,4182,0,1,3,1,4,2,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0
41840,4183,0,3,2,5,2,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
41850,4184,1,5,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
41860,4185,1,5,1,3,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
41870,4186,0,3,5,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
41880,4187,1,5,3,1,1,1,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0
41890,4188,0,2,3,5,5,2,4,5,0,0,0,1,0,1,1,1,0,1,0,0,0
41900,4189,0,4,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
41910,4190,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
41920,4191,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
41930,4192,1,2,5,4,3,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
41940,4193,1,5,5,1,2,1,5,2,0,0,0,1,1,0,1,1,0,0,0,0,0
41950,4194,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
41960,4195,1,3,2,4,4,2,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0
41970,4196,0,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
41980,4197,1,1,4,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
41990,4198,1,2,2,4,5,4,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0
42000,4199,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
42010,4200,1,4,5,3,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
42020,4201,0,1,2,1,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
42030,4202,1,1,4,3,1,5,4,5,0,0,0,1,1,1,1,0,0,1,0,0,0
42040,4203,0,5,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
42050,4204,1,2,3,3,1,4,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
42060,4205,0,5,2,5,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
42070,4206,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
42080,4207,1,5,2,4,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
42090,4208,0,4,4,4,1,5,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0
42100,4209,1,4,3,5,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0
42110,4210,0,4,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
42120,4211,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42130,4212,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
42140,4213,1,2,1,1,1,4,4,0,0,0,0,0,0,1,0,0,1,1,0,0,0
42150,4214,0,1,1,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
42160,4215,0,1,1,4,5,5,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0
42170,4216,1,1,4,5,3,4,3,3,0,0,0,0,0,1,1,1,1,1,0,0,0
42180,4217,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
42190,4218,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
42200,4219,1,4,4,2,5,5,3,0,0,0,0,0,1,1,0,0,1,1,0,0,0
42210,4220,1,2,2,1,1,1,4,2,0,0,0,0,1,0,1,0,1,0,0,0,0
42220,4221,0,2,3,1,5,3,2,0,0,0,0,1,1,0,0,1,1,1,0,0,0
42230,4222,1,2,5,5,3,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42240,4223,0,2,1,4,5,4,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0
42250,4224,1,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
42260,4225,1,2,3,2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
42270,4226,1,4,5,1,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
42280,4227,0,5,3,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
42290,4228,1,3,3,2,5,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0
42300,4229,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
42310,4230,0,1,1,5,3,3,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0
42320,4231,1,5,5,5,4,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
42330,4232,1,5,4,2,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
42340,4233,1,5,3,2,5,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0
42350,4234,1,5,5,1,2,4,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0
42360,4235,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
42370,4236,0,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
42380,4237,0,1,4,1,5,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
42390,4238,0,1,4,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
42400,4239,1,3,2,3,3,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
42410,4240,1,2,4,3,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
42420,4241,0,4,4,1,1,3,4,3,0,0,0,1,0,1,0,0,0,1,0,0,0
42430,4242,1,4,5,4,2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
42440,4243,0,4,2,1,1,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
42450,4244,1,2,2,5,1,2,3,0,0,0,0,1,1,1,0,0,1,0,0,0,0
42460,4245,1,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
42470,4246,0,5,5,2,5,2,2,3,0,0,0,0,1,0,1,0,0,1,0,0,0
42480,4247,1,5,5,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
42490,4248,1,5,3,5,3,5,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0
42500,4249,0,5,4,1,4,2,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0
42510,4250,0,1,4,1,2,1,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0
42520,4251,0,4,3,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
42530,4252,0,2,5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
42540,4253,1,4,4,5,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
42550,4254,1,5,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
42560,4255,0,4,2,1,3,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
42570,4256,0,5,4,3,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
42580,4257,0,3,2,2,5,2,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0
42590,4258,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
42600,4259,1,3,4,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
42610,4260,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
42620,4261,1,2,2,4,5,4,3,3,0,0,0,0,1,0,0,1,1,1,0,0,0
42630,4262,0,3,4,5,2,5,1,4,0,0,0,1,0,0,1,1,0,1,0,0,0
42640,4263,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
42650,4264,1,2,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42660,4265,1,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42670,4266,1,1,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
42680,4267,1,1,3,2,3,5,3,4,0,0,0,1,0,1,1,0,1,0,0,0,0
42690,4268,1,4,3,2,4,1,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0
42700,4269,1,5,5,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
42710,4270,0,5,3,2,3,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0
42720,4271,1,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
42730,4272,1,4,3,1,4,4,4,0,0,0,0,1,1,0,0,0,1,1,0,0,0
42740,4273,1,4,4,4,2,3,5,2,0,0,0,0,1,0,0,0,1,0,0,0,0
42750,4274,1,4,4,5,4,4,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
42760,4275,0,3,3,2,2,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
42770,4276,0,3,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
42780,4277,1,5,1,4,1,5,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
42790,4278,0,4,1,2,4,3,3,2,0,0,0,1,1,1,0,1,1,0,0,0,0
42800,4279,0,5,4,3,5,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0
42810,4280,1,4,3,4,5,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
42820,4281,1,1,4,5,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
42830,4282,0,1,2,4,2,3,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0
42840,4283,0,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
42850,4284,0,3,4,5,4,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
42860,4285,1,4,2,3,3,4,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
42870,4286,1,1,4,5,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
42880,4287,0,4,1,3,1,2,5,2,0,0,0,0,0,1,0,1,1,0,0,0,0
42890,4288,1,3,4,2,1,3,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
42900,4289,0,4,5,1,4,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
42910,4290,0,3,4,3,4,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
42920,4291,0,4,2,4,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
42930,4292,0,1,2,2,4,3,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
42940,4293,1,2,3,3,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
42950,4294,0,3,5,5,1,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
42960,4295,0,4,3,5,1,5,5,0,0,0,0,0,1,0,1,0,1,1,0,0,0
42970,4296,1,1,2,1,2,4,3,0,0,0,0,1,1,0,0,0,1,1,0,0,0
42980,4297,1,1,3,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42990,4298,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
43000,4299,1,5,5,4,4,2,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0
43010,4300,1,2,4,1,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
43020,4301,1,2,3,3,4,4,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
43030,4302,1,1,2,3,1,2,3,0,0,0,0,0,1,0,1,1,1,0,0,0,0
43040,4303,0,2,2,5,5,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0
43050,4304,0,5,3,3,4,5,4,0,0,0,0,1,0,1,1,1,0,0,0,0,0
43060,4305,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
43070,4306,1,5,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
43080,4307,1,1,3,3,5,2,1,4,0,0,0,0,1,1,1,1,0,1,0,0,0
43090,4308,0,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
43100,4309,0,5,3,5,2,3,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0
43110,4310,0,3,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43120,4311,0,5,1,5,2,1,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0
43130,4312,1,2,4,3,5,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
43140,4313,0,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
43150,4314,0,2,4,4,1,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
43160,4315,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
43170,4316,0,3,3,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
43180,4317,0,1,3,3,3,1,4,4,0,0,0,1,0,0,0,1,1,0,0,0,0
43190,4318,1,2,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
43200,4319,1,3,4,5,3,3,3,0,0,0,0,1,1,1,1,0,1,1,0,0,0
43210,4320,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
43220,4321,1,4,5,4,3,4,1,2,0,0,0,1,1,0,1,0,1,1,0,0,0
43230,4322,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43240,4323,0,2,1,4,3,4,1,4,0,0,0,1,0,0,1,1,0,1,0,0,0
43250,4324,0,3,4,3,2,5,4,0,0,0,0,0,1,1,1,1,0,1,0,0,0
43260,4325,1,2,5,4,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0
43270,4326,1,1,3,5,3,5,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0
43280,4327,0,1,2,2,3,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
